"Larry","The","Launcher"
"129.88457289999997","103367.75","22.19"
"130.2548855","103366.25","22.19"
"130.68454450000002","103366.75","22.19"
"131.00654880000002","103363.00","22.19"
"131.37976849999995","103363.25","22.19"
"131.76804749999997","103368.50","22.19"
"132.15399230000003","103365.25","22.19"
"132.524721","103370.75","22.25"
"132.89584130000003","103366.00","22.19"
"133.26634860000001","103367.00","22.19"
"133.64809259999993","103366.75","22.19"
"134.03477750000002","103364.00","22.19"
"134.40923409999994","103363.25","22.19"
"134.78659770000002","103365.25","22.19"
"135.16120619999992","103363.25","22.19"
"135.56484049999995","103364.00","22.19"
"135.92446189999998","103365.00","22.19"
"136.33851259999994","103366.75","22.19"
"136.68748010000002","103364.75","22.19"
"137.06433719999995","103363.50","22.19"
"137.4447057","103367.00","22.19"
"137.82416909999995","103365.50","22.19"
"138.2044601","103362.50","22.19"
"138.58466369999996","103363.00","22.19"
"138.964654","103363.25","22.19"
"139.3577484","103362.00","22.19"
"139.7332215","103362.75","22.19"
"140.09636890000002","103361.50","22.19"
"140.48471699999993","103360.50","22.19"
"140.8646936","103359.75","22.19"
"141.244368","103361.75","22.19"
"141.62308789999997","103362.25","22.19"
"142.01271350000002","103363.25","22.19"
"142.3771828","103359.00","22.19"
"142.78061619999994","103358.00","22.13"
"143.1436261","103362.50","22.19"
"143.52833739999994","103359.00","22.13"
"143.90464359999999","103364.00","22.19"
"144.28137719999995","103362.75","22.19"
"144.67988449999996","103361.75","22.19"
"145.05168779999997","103360.00","22.19"
"145.40790270000002","103363.25","22.19"
"145.8056497","103359.25","22.19"
"146.16780519999998","103361.00","22.19"
"146.54588609999996","103359.25","22.13"
"146.92369129999997","103362.75","22.19"
"147.31145100000003","103358.75","22.13"
"147.745951","103360.00","22.13"
"148.05372999999997","103361.25","22.19"
"148.43743199999994","103361.75","22.19"
"148.81015119999995","103362.00","22.19"
"149.20297800000003","103358.50","22.13"
"149.56850939999993","103358.75","22.13"
"149.94842529999994","103361.00","22.13"
"150.36183459999995","103357.00","22.13"
"150.7139323","103359.50","22.13"
"151.09103759999994","103357.75","22.13"
"151.48326980000002","103359.75","22.13"
"151.8548508","103365.25","22.19"
"152.23416120000002","103362.75","22.13"
"152.61467679999998","103364.00","22.13"
"152.991532","103365.00","22.13"
"153.37447469999995","103360.75","22.13"
"153.75427449999995","103362.50","22.13"
"154.12378560000002","103359.50","22.13"
"154.51979959999994","103360.75","22.13"
"154.8945976","103360.00","22.13"
"155.2743474","103361.00","22.13"
"155.6532932","103362.25","22.13"
"156.0370759","103360.75","22.13"
"156.414405","103359.00","22.13"
"156.79245649999996","103360.00","22.13"
"157.16276289999996","103363.00","22.13"
"157.55009699999994","103359.50","22.13"
"157.9244043","103361.50","22.13"
"158.299402","103362.00","22.13"
"158.69444320000002","103360.50","22.13"
"159.06448520000004","103357.25","22.13"
"159.44465230000003","103359.75","22.13"
"159.82362109999997","103352.75","22.13"
"160.20415749999995","103358.25","22.13"
"160.5858746","103359.00","22.13"
"160.96732469999995","103364.50","22.13"
"161.34161359999996","103365.00","22.13"
"161.72530359999996","103363.75","22.13"
"162.10263989999999","103362.75","22.13"
"162.48411929999997","103363.75","22.13"
"162.86538569999993","103360.75","22.13"
"163.23935529999994","103362.50","22.13"
"163.635128","103359.50","22.13"
"164.00126939999996","103357.25","22.13"
"164.38072799999998","103359.00","22.13"
"164.7613288","103358.00","22.13"
"165.14435229999992","103358.25","22.13"
"165.52086109999993","103353.75","22.13"
"165.9001664","103350.50","22.13"
"166.36497169999996","103354.00","22.13"
"166.6637889","103350.75","22.13"
"167.04421649999995","103347.00","22.13"
"167.422545","103349.75","22.13"
"167.80464410000002","103348.25","22.13"
"168.18255550000003","103346.75","22.13"
"168.56263089999993","103345.50","22.13"
"168.94479490000003","103342.50","22.13"
"169.32110909999994","103343.75","22.13"
"169.69266729999993","103342.75","22.13"
"170.08401860000004","103341.00","22.06"
"170.44641109999998","103343.75","22.13"
"170.82121359999996","103344.25","22.13"
"171.22014419999994","103344.50","22.13"
"171.62422489999994","103344.00","22.13"
"171.95512710000003","103345.00","22.13"
"172.33302029999993","103343.50","22.13"
